Car URL,Encoded City,Ignition Type,Fuel Type,Body Type,Kilometers Driven,Transmission Type,Number of Owners,Ownership History,Car Manufacturer,Car Model,Car Model Year,Car Variant,Car Price,Mileage (km/l),Engine Capacity (L),Max Power (hp),Torque (Nm),Seats Capacity,Wheel Size (inches),Year of Registration,Fuel Type (Overview),Seats (Overview),Kilometers Driven (Overview),RTO Location,Ownership Type,Engine Displacement (L),Transmission (Overview),Year of Manufacture,Log of Car Price,Log of Overview Kilometers Driven,Log of Engine Capacity,Log of Max Power,Engine Capacity Binned,Wheel Size Binned,Engine and Torque Interaction,Car Age (years),Encoded Variant Name,Trending Text Length,Has Power Steering,Mileage Binned
379,1,0,4,9,114883,1,1,1,8,63,2015,1547,515000.00000000006,17.4,1497,117.6,145.0,5,15.0,2016.0,4,5,114883,284,1,1497,1,2015,13.151924121391561,11.65167820261739,7.311886164077165,4.775756486563625,3,1,217065.0,7.0,7,151,1,2
1947,1,0,4,9,88584,1,1,1,20,180,2016,1806,547000.0,22.41,1197,88.5,113.0,5,0.0,2016.0,4,5,88584,279,1,1197,1,2016,13.212205909556012,11.391717822034538,7.088408778675395,4.4942386252808095,3,2,135261.0,7.0,337,151,1,0
1832,1,0,1,3,97419,1,2,2,20,175,2012,1767,307000.0,23.2,1248,73.94,190.0,5,0.0,2016.0,1,5,97419,269,3,1248,1,2012,12.634606283893019,11.486786807360534,7.130098510125578,4.316687793365541,3,2,237120.0,7.0,33,151,1,0
3102,1,0,4,8,70000,0,1,1,1,21,2019,2149,4800000.0,13.17,1998,248.08,350.0,5,19.0,2019.0,4,5,70000,323,1,1998,0,2019,15.38412668421143,11.156264806643742,7.6004023345004,5.517774130004251,3,0,699300.0,4.0,2,151,1,2
86,1,0,1,8,106498,1,2,2,6,50,2015,261,529000.0,22.7,1498,89.84,204.0,5,16.0,2016.0,1,5,106498,281,3,1498,1,2015,13.178745601197818,11.575890874416173,7.312553498102598,4.5090997172373575,3,0,305592.0,7.0,3,151,1,0
3101,1,0,4,8,70000,0,1,1,1,21,2019,2149,4800000.0,13.17,1998,248.08,350.0,5,19.0,2019.0,4,5,70000,323,1,1998,0,2019,15.38412668421143,11.156264806643742,7.6004023345004,5.517774130004251,3,0,699300.0,4.0,2,151,1,2
2013,1,0,1,3,68177,1,2,2,20,179,2016,1765,624000.0,25.2,1248,74.0,190.0,5,0.0,2016.0,1,5,68177,273,3,1248,1,2016,13.343907249914384,11.129877211146065,7.130098510125578,4.31748811353631,3,2,237120.0,7.0,23,151,1,0
2527,1,0,4,9,27524,1,1,1,28,250,2022,337,1816000.0,18.72,1498,147.52,250.0,5,16.0,2016.0,4,5,27524,285,1,1498,1,2022,14.412147388804017,10.22284996159088,7.312553498102598,5.00071962930888,3,0,374500.0,7.0,2,151,1,2
2183,1,0,1,8,75471,1,1,1,20,178,2017,987,850000.0,23.65,1248,88.5,200.0,5,16.0,2016.0,1,5,75471,280,1,1248,1,2017,13.652992804936396,11.231517005524044,7.130098510125578,4.4942386252808095,3,0,249600.0,7.0,3,151,1,0
3551,1,0,4,9,8000,1,1,1,8,59,2021,1486,745000.0,18.6,1199,88.5,110.0,5,0.0,2016.0,4,5,8000,272,1,1199,1,2021,13.521140839642674,8.987321812850125,7.090076835776092,4.4942386252808095,3,2,131890.0,7.0,27,151,1,2
5121,1,0,4,5,13200,0,1,1,13,105,2022,1308,1689999.9999999998,18.9,1482,157.81,253.0,6,16.0,2016.0,4,6,13200,269,1,1482,0,2022,14.340239678615058,9.488047863280759,7.301822342137932,5.067708519122555,3,0,374946.0,7.0,1,151,1,2
4132,1,0,4,8,20000,1,1,1,9,73,2021,1078,1150000.0,18.9,1497,113.18,143.8,5,0.0,2021.0,4,5,20000,409,1,1497,1,2021,13.955273369904273,9.90353755128617,7.311886164077165,4.737776150536114,3,2,215268.6,2.0,1,151,1,2
3210,1,0,1,8,20000,0,1,1,3,36,2022,1122,3000000.0,18.6,1997,174.33,400.0,5,18.0,2022.0,1,5,20000,286,1,1997,0,2022,14.914123179965662,9.90353755128617,7.599901959208498,5.166669912482037,3,0,798800.0,1.0,1,151,1,2
1407,1,0,4,3,60730,1,1,1,20,156,2017,1806,310000.0,23.95,998,67.05,90.0,5,0.0,2016.0,4,5,60730,276,1,998,1,2017,12.644330802262578,11.014209555082415,6.906754778648554,4.220242729097475,2,2,89820.0,7.0,337,151,1,0
6291,1,0,4,9,44494,1,2,2,20,180,2016,1268,495000.0,20.85,1197,83.14,115.0,5,0.0,2016.0,4,5,44494,281,3,1197,1,2016,13.112315061750808,10.703132102290963,7.088408778675395,4.432482078162375,3,2,137655.0,7.0,145,151,1,0
6082,1,0,4,5,20000,1,1,1,20,165,2017,882,800000.0,17.5,1373,91.1,130.0,7,0.0,2017.0,4,7,20000,284,1,1373,1,2017,13.592368256649284,9.90353755128617,7.2254814727822945,4.522874943261261,3,2,178490.0,6.0,2,151,1,2
7693,1,0,1,8,45673,0,1,1,29,265,2019,298,825000.0,21.5,1497,108.5,260.0,5,0.0,2016.0,1,5,45673,278,1,1497,0,2019,13.623139877437296,10.729284487191537,7.311886164077165,4.695924549256556,3,2,389220.0,7.0,3,151,1,0
7894,1,0,1,8,26000,1,1,1,30,285,2020,603,3575000.0,14.24,2755,174.5,420.0,7,17.0,2016.0,1,7,26000,277,1,2755,1,2020,15.089476013830486,10.165890277802454,7.9215356321335495,5.167639042905921,1,0,1157100.0,7.0,5,151,1,2
1114,1,0,4,9,51878,1,1,1,9,86,2017,407,774000.0,17.01,1591,121.3,154.9,5,16.0,2016.0,4,5,51878,269,1,1591,1,2017,13.559328444560693,10.856669362994031,7.3727463664043285,4.8064770426931265,3,0,246445.90000000002,7.0,22,151,1,2
2358,1,0,4,3,56747,0,1,1,24,226,2017,1946,525000.0,19.15,1198,75.94,104.0,5,15.0,2016.0,4,5,56747,270,1,1198,0,2017,13.171155446333852,10.946375692431877,7.089243155027514,4.343025897324149,3,1,124592.0,7.0,1,151,1,2
6505,1,0,4,3,38000,1,1,1,20,179,2018,1839,600000.0,20.4,1197,81.8,113.0,5,0.0,2016.0,4,5,38000,274,1,1197,1,2018,13.304686600863562,10.545367754151743,7.088408778675395,4.416428061391214,3,2,135261.0,7.0,21,151,1,0
946,1,0,4,3,76457,1,2,2,9,90,2016,862,582000.0,18.6,1197,81.83,114.7,5,16.0,2016.0,4,5,76457,268,3,1197,1,2016,13.274227444925158,11.244496849440335,7.088408778675395,4.416790314610172,3,0,137295.9,7.0,13,151,1,2
451,1,0,4,3,78880,1,2,2,8,66,2017,171,551000.0,18.7,1199,88.7,110.0,5,15.0,2016.0,4,5,78880,268,3,1199,1,2017,13.219491903015438,11.275695666680946,7.090076835776092,4.49647076906475,3,1,131890.0,7.0,19,151,1,2
6409,1,0,4,9,19593,1,1,1,20,180,2015,2037,525000.0,20.85,1197,83.14,115.0,5,15.0,2016.0,4,5,19593,274,1,1197,1,2015,13.171155446333852,9.882978675904587,7.088408778675395,4.432482078162375,3,1,137655.0,7.0,60,151,1,0
944,1,0,4,3,84429,1,1,1,9,90,2016,862,583000.0,18.6,1197,81.83,114.7,5,16.0,2016.0,4,5,84429,278,1,1197,1,2016,13.275944180597024,11.343678067663546,7.088408778675395,4.416790314610172,3,0,137295.9,7.0,13,151,1,2
4608,1,0,1,3,27599,1,1,1,9,90,2021,1347,825000.0,25.0,1493,98.63,240.26,5,0.0,2016.0,1,5,27599,278,1,1493,1,2021,13.623139877437296,10.225571051705241,7.309212365692763,4.601463324056764,3,2,358708.18,7.0,1,151,1,0
2495,1,0,4,5,76898,1,1,1,27,243,2020,1466,670000.0,20.0,999,71.01,96.0,7,0.0,2016.0,4,7,76898,279,1,999,1,2020,13.415034483903348,11.250248151508014,6.907755278982137,4.276804998260776,2,2,95904.0,7.0,14,151,1,2
2772,1,0,4,3,119070,1,2,2,31,300,2013,1386,396000.0,16.47,1198,73.9,110.0,5,15.0,2016.0,4,5,119070,277,3,1198,1,2013,12.889172015485954,11.687475232831051,7.089243155027514,4.316153890523174,3,1,131780.0,7.0,6,151,1,2
7602,1,0,1,3,120000,1,2,2,29,258,2004,998,49000.0,13.5,1405,88.7,140.0,5,13.0,2004.0,1,5,120000,409,3,1405,1,2004,10.799595985047786,11.695255355062795,7.2485040723706105,4.49647076906475,3,1,196700.0,19.0,1,151,0,2
6370,1,0,4,9,32199,1,1,1,20,180,2017,1806,590000.0,20.85,1197,83.14,115.0,5,0.0,2016.0,4,5,32199,270,1,1197,1,2017,13.28787951079572,10.3797217315325,7.088408778675395,4.432482078162375,3,2,137655.0,7.0,337,151,1,0
7774,1,0,4,3,85607,1,1,1,29,273,2016,129,400000.0,23.84,1199,84.0,114.0,5,14.0,2016.0,4,5,85607,269,1,1199,1,2016,12.899222326086994,11.357534015706838,7.090076835776092,4.442651256490317,3,1,136686.0,7.0,27,151,1,0
5792,1,0,4,3,30000,1,1,1,20,157,2019,69,700000.0,21.4,1197,83.1,115.0,5,16.0,2019.0,4,5,30000,277,1,1197,1,2019,13.45883704259595,10.308985993422082,7.088408778675395,4.432006566978902,3,0,137655.0,4.0,30,151,1,0
5457,1,0,1,8,80000,1,1,1,17,142,2017,2129,700000.0,18.49,1493,100.0,240.0,7,15.0,2017.0,1,7,80000,409,1,1493,1,2017,13.45883704259595,11.289794413577894,7.309212365692763,4.61512051684126,3,1,358320.0,6.0,3,151,1,2
5402,1,0,1,8,1200000,1,1,1,17,138,2019,1526,1150000.0,18.9,2179,136.78,319.0,7,0.0,2016.0,1,7,1200000,276,1,2179,1,2019,13.955273369904273,13.997832948091215,7.687080155783135,4.92565821016505,1,2,695101.0,7.0,4,151,1,2
3882,1,0,4,3,45429,0,1,1,8,66,2016,160,595000.0,19.0,1199,88.7,110.0,5,15.0,2016.0,4,5,45429,274,1,1199,0,2016,13.296318365198623,10.72392795875345,7.090076835776092,4.49647076906475,3,1,131890.0,7.0,21,151,1,2
7364,1,0,4,3,9000,1,1,1,27,238,2019,1449,459999.99999999994,22.25,799,53.26,72.0,5,0.0,2016.0,4,5,9000,275,1,799,1,2019,13.038983942375959,9.105090961257085,6.684611727667927,3.9937873072307855,2,2,57528.0,7.0,15,151,1,0
5683,1,0,4,3,31000,1,1,1,20,155,2019,1826,395000.0,24.7,796,47.3,69.0,5,0.0,2016.0,4,5,31000,271,1,796,1,2019,12.886643575525625,10.34177474101152,6.680854678790215,3.877431560658527,2,2,54924.0,7.0,15,151,1,0
8178,1,0,1,3,81488,1,1,1,31,300,2013,325,434999.99999999994,20.14,1498,88.8,230.0,5,0.0,2016.0,1,5,81488,296,1,1498,1,2013,12.983103608918753,11.308223320794621,7.312553498102598,4.497584975308154,3,2,344540.0,7.0,7,151,1,0
2766,1,0,4,3,94439,1,1,1,31,300,2019,959,666000.0,18.78,999,75.0,95.0,5,15.0,2016.0,4,5,94439,325,1,999,1,2019,13.4090464510229,11.45571999119945,6.907755278982137,4.330733340286331,2,1,94905.0,7.0,1,151,1,2
2088,1,0,4,3,98481,1,3,3,20,179,2013,1806,380000.0,22.38,1197,88.5,113.0,5,0.0,2016.0,4,5,98481,277,4,1197,1,2013,12.847929163278053,11.497629069344237,7.088408778675395,4.4942386252808095,3,2,135261.0,7.0,337,151,1,0
5793,1,0,4,3,20000,1,1,1,20,157,2018,69,700000.0,21.4,1197,83.1,115.0,5,16.0,2018.0,4,5,20000,272,1,1197,1,2018,13.45883704259595,9.90353755128617,7.088408778675395,4.432006566978902,3,0,137655.0,5.0,30,151,1,0
2788,1,0,1,9,100894,0,2,2,31,305,2016,329,692000.0,22.15,1498,108.6,250.0,5,15.0,2016.0,1,5,100894,273,3,1498,0,2016,13.447342679685468,11.521835651099984,7.312553498102598,4.696837374513915,3,1,374500.0,7.0,7,151,1,0
2011,1,0,1,3,86215,1,1,1,20,179,2016,1765,590000.0,25.2,1248,74.0,190.0,5,0.0,2016.0,1,5,86215,278,1,1248,1,2016,13.28787951079572,11.364611054276669,7.130098510125578,4.31748811353631,3,2,237120.0,7.0,23,151,1,0
3408,1,0,1,9,120000,1,2,2,6,52,2006,238,125000.0,17.8,1399,88.7,140.0,5,15.0,2006.0,1,5,120000,274,3,1399,1,2006,11.736077016252437,11.695255355062795,7.24422751560335,4.49647076906475,3,1,195860.0,17.0,1,151,0,2
2761,1,0,4,3,98115,1,2,2,31,300,2017,115,520000.0,16.2,1199,74.0,110.0,5,15.0,2016.0,4,5,98115,279,3,1199,1,2017,13.161586013632684,11.493905731132974,7.090076835776092,4.31748811353631,3,1,131890.0,7.0,25,151,1,2
1989,1,0,4,9,47125,1,1,1,20,180,2019,2069,695000.0,17.5,1298,85.8,114.0,5,14.0,2016.0,4,5,47125,277,1,1298,1,2019,13.451668563394815,10.760580144684319,7.1693500166706,4.463606621666305,3,1,147972.0,7.0,14,151,1,2
2319,1,0,4,3,4453,1,1,1,20,184,2022,2067,607000.0,23.56,1197,88.5,113.0,5,14.0,2016.0,4,5,4453,297,1,1197,1,2022,13.316285717486736,8.401557847817314,7.088408778675395,4.4942386252808095,3,1,135261.0,7.0,1,151,1,0
2594,1,0,4,8,9991,1,1,1,29,269,2022,826,688000.0,20.09,1199,86.63,115.0,5,0.0,2016.0,4,5,9991,281,1,1199,1,2022,13.441545570402797,9.209540051805414,7.090076835776092,4.473123405067759,3,2,137885.0,7.0,2,151,1,0
2305,1,0,4,3,4564,1,1,1,20,184,2021,1806,660000.0,18.9,998,67.1,90.0,5,13.0,2016.0,4,5,4564,272,1,998,1,2021,13.399996629152975,8.426173793029069,6.906754778648554,4.220977213155467,2,1,89820.0,7.0,337,151,1,2
3439,1,0,1,3,108713,1,1,1,6,54,2012,1036,250000.0,20.0,1399,68.0,160.0,5,14.0,2016.0,1,5,108713,288,1,1399,1,2012,12.429220196836383,11.596475859664162,7.24422751560335,4.23410650459726,3,1,223840.0,7.0,15,151,1,2
3827,1,0,4,9,13000,1,1,1,8,63,2021,1800,1245000.0,18.6,1498,119.35,145.0,5,16.0,2016.0,4,5,13000,273,1,1498,1,2021,14.034646891093473,9.472781556562168,7.312553498102598,4.790404164229081,3,0,217210.0,7.0,13,151,1,2
485,1,0,4,8,55450,1,2,2,8,69,2017,2112,575000.0,17.5,1199,88.7,110.0,5,16.0,2016.0,4,5,55450,281,3,1199,1,2017,13.26212705890841,10.923255026881002,7.090076835776092,4.49647076906475,3,0,131890.0,7.0,12,151,1,2
4123,1,0,4,8,49000,1,1,1,9,73,2016,422,844999.9999999999,13.0,1591,121.3,151.0,5,17.0,2016.0,4,5,49000,269,1,1591,1,2016,13.647093089770562,10.799595985047786,7.3727463664043285,4.8064770426931265,3,0,240241.0,7.0,20,151,1,2
1166,1,0,4,9,86694,1,1,1,9,87,2015,165,405000.0,20.14,1197,81.86,113.75,5,0.0,2016.0,4,5,86694,274,1,1197,1,2015,12.91164481522143,11.370151490978774,7.088408778675395,4.417152436649256,3,2,136158.75,7.0,2,151,1,0
6275,1,0,1,9,150000,1,2,2,20,180,2013,1231,300000.0,23.4,1248,74.0,190.0,5,14.0,2013.0,1,5,150000,409,3,1248,1,2013,12.611541086966115,11.918397239722838,7.130098510125578,4.31748811353631,3,1,237120.0,10.0,12,151,1,0
3803,1,0,4,9,25284,1,0,0,8,63,2019,1754,925000.0,17.4,1497,117.6,145.0,5,15.0,2016.0,4,5,25284,409,1,1497,1,2019,13.73755009757506,10.137966613514083,7.311886164077165,4.775756486563625,3,1,217065.0,7.0,32,151,1,2
7953,1,0,4,3,30000,1,1,1,30,287,2021,1123,750000.0,21.01,1197,81.8,113.0,5,16.0,2021.0,4,5,30000,279,1,1197,1,2021,13.527829818844937,10.308985993422082,7.088408778675395,4.416428061391214,3,0,135261.0,2.0,31,151,1,0
2971,1,0,1,9,109000,0,2,2,1,14,2015,680,1300000.0,18.88,1995,184.0,380.0,5,17.0,2015.0,1,5,109000,409,3,1995,0,2015,14.077875591662238,11.599112335481124,7.59890045687141,5.220355825078325,3,0,758100.0,8.0,4,151,1,2
1188,1,0,4,5,4605,1,1,1,13,105,2022,1305,1714000.0,16.2,1353,138.05,242.0,6,16.0,2016.0,4,6,4605,276,1,1353,1,2022,14.354340961570264,8.43511508038063,7.21081845347222,4.934833580679974,3,0,327426.0,7.0,1,151,1,2
1207,1,0,4,8,49218,1,1,1,13,108,2020,1209,927999.9999999999,18.2,998,118.36,172.0,5,16.0,2016.0,4,5,49218,289,1,998,1,2020,13.740788089353964,10.804035006794324,6.906754778648554,4.782144136455451,2,0,171656.0,7.0,6,151,1,2
3802,1,0,4,9,45568,1,1,1,8,63,2021,1754,950000.0,18.6,1498,119.35,145.0,5,15.0,2016.0,4,5,45568,281,1,1498,1,2021,13.76421831620775,10.726982939755574,7.312553498102598,4.790404164229081,3,1,217210.0,7.0,32,151,1,2
2595,1,0,4,8,36035,1,1,1,29,269,2022,826,702000.0,20.09,1199,86.63,115.0,5,0.0,2016.0,4,5,36035,321,1,1199,1,2022,13.461690107508359,10.492273717771331,7.090076835776092,4.473123405067759,3,2,137885.0,7.0,2,151,1,0
1240,1,0,1,8,45242,1,1,1,17,146,2020,1873,844999.9999999999,20.1,1497,115.05,300.0,5,0.0,2016.0,1,5,45242,274,1,1497,1,2020,13.647093089770562,10.719803241028794,7.311886164077165,4.754021132720446,3,2,449100.0,7.0,1,151,1,0
5267,1,0,1,8,38000,0,2,2,14,111,2018,1530,3475000.0,12.51,2179,187.7,420.0,7,18.0,2016.0,1,7,38000,273,3,2179,0,2018,15.061105324750772,10.545367754151743,7.687080155783135,5.240158452374504,1,0,915180.0,7.0,4,151,1,2
2659,1,0,4,3,52979,0,1,1,29,273,2019,1986,513000.0,23.84,1199,83.83,114.0,5,0.0,2016.0,4,5,52979,269,1,1199,0,2019,13.148033073468746,10.877669762826061,7.090076835776092,4.440649253819643,3,2,136686.0,7.0,3,151,1,0
213,1,0,1,9,67130,1,2,2,8,59,2015,1798,570000.0,24.7,1498,98.63,200.0,5,15.0,2016.0,1,5,67130,281,3,1498,1,2015,13.25339339419516,11.114401213291382,7.312553498102598,4.601463324056764,3,1,299600.0,7.0,4,151,1,0
222,1,0,4,8,19595,1,1,1,8,60,2018,2117,851000.0,15.4,1497,117.3,145.0,7,16.0,2016.0,4,7,19595,281,1,1497,1,2018,13.654168582642953,9.883080742758466,7.311886164077165,4.773223770984341,3,0,217065.0,7.0,3,151,1,2
1231,1,0,1,8,23183,1,1,1,17,140,2022,2016,2350000.0,18.9,2198,172.45,370.0,7,18.0,2016.0,1,7,23183,272,1,2198,1,2022,14.669926311652166,10.051217664560463,7.695757990554761,5.155889373415759,1,0,813260.0,7.0,1,151,1,2
2991,1,0,1,9,15000,0,1,1,1,16,2022,670,5790000.0,19.62,1995,187.4,400.0,5,17.0,2016.0,1,5,15000,274,1,1995,0,2022,15.571643022260735,9.61587214452889,7.59890045687141,5.238567362142263,3,0,798000.0,7.0,4,151,1,2
5952,1,0,4,3,67558,1,1,1,20,160,2014,1806,370000.0,23.1,998,67.04,90.0,5,0.0,2016.0,4,5,67558,288,1,998,1,2014,12.821260987319457,11.120756569154405,6.906754778648554,4.220095767527661,2,2,89820.0,7.0,337,151,1,0
4015,1,0,4,8,40000,1,1,1,9,71,2021,1625,1900000.0,14.5,1999,156.9,191.0,6,18.0,2021.0,4,6,40000,278,1,1999,1,2021,14.45736497045232,10.596659732783579,7.600902459542082,5.061961921261596,3,0,381809.0,2.0,1,151,1,2
8163,1,0,4,3,55664,1,1,1,31,300,2014,115,459999.99999999994,16.47,1198,74.0,110.0,5,15.0,2016.0,4,5,55664,277,1,1198,1,2014,13.038983942375959,10.927106862162807,7.089243155027514,4.31748811353631,3,1,131780.0,7.0,25,151,1,2
8165,1,0,4,3,55664,1,1,1,31,300,2014,115,459999.99999999994,16.47,1198,74.0,110.0,5,15.0,2016.0,4,5,55664,277,1,1198,1,2014,13.038983942375959,10.927106862162807,7.089243155027514,4.31748811353631,3,1,131780.0,7.0,25,151,1,2
971,1,0,1,3,109324,1,1,1,9,90,2013,1339,365000.0,21.9,1396,90.0,22.4,5,14.0,2016.0,1,5,109324,276,1,1396,1,2013,12.807655372286902,11.60208037628112,7.242082359256962,4.51085950651685,3,1,31270.399999999998,7.0,4,151,1,0
7420,1,0,1,8,118008,0,1,1,28,245,2018,514,2600000.0,16.25,1968,148.0,340.0,7,18.0,2016.0,1,7,118008,269,1,1968,0,2018,14.77102238760702,11.678516171725743,7.585281078639126,5.003946305945459,3,0,669120.0,7.0,4,151,1,2
7249,1,0,1,8,72000,1,1,1,27,236,2016,460,790000.0,19.72,1461,108.45,245.0,5,16.0,2016.0,1,5,72000,269,1,1461,1,2016,13.579789490265188,11.184435286790631,7.2875606403097235,4.695467823968872,3,0,357945.0,7.0,3,151,1,2
6460,1,0,1,3,86630,1,1,1,20,179,2013,1764,450000.0,22.9,1248,74.0,190.0,5,14.0,2016.0,1,5,86630,274,1,1248,1,2013,13.017005083966255,11.369412998162824,7.130098510125578,4.31748811353631,3,1,237120.0,7.0,78,151,1,0
6733,1,0,4,3,82476,1,1,1,20,184,2014,1823,370000.0,20.51,998,67.04,90.0,5,0.0,2016.0,4,5,82476,277,1,998,1,2014,12.821260987319457,11.32027474557542,6.906754778648554,4.220095767527661,2,2,89820.0,7.0,69,151,1,0
735,1,0,4,3,27749,0,2,2,9,78,2019,788,665000.0,20.7,1197,81.86,113.8,5,14.0,2016.0,4,5,27749,276,3,1197,0,2019,13.407543823396258,10.23099111917458,7.088408778675395,4.417152436649256,3,1,136218.6,7.0,10,151,1,0
1094,1,0,4,8,21609,0,1,1,9,85,2020,1582,1036000.0,18.15,998,118.35,171.6,5,16.0,2016.0,4,5,21609,288,1,998,0,2020,13.850878667052065,9.980911449500931,6.906754778648554,4.782060352784839,2,0,171256.8,7.0,2,151,1,2
389,1,0,4,9,89609,1,1,1,8,63,2019,1778,875000.0,16.0,1493,106.0,13.5,5,14.0,2016.0,4,5,89609,326,1,1493,1,2019,13.681980308196241,11.403222199878265,7.309212365692763,4.672828834461906,3,1,20155.5,7.0,2,151,1,2
138,1,0,1,3,83556,1,2,2,6,55,2019,845,539000.0,24.4,1498,98.63,215.0,5,0.0,2016.0,1,5,83556,321,3,1498,1,2019,13.197472705176983,11.333284312680378,7.312553498102598,4.601463324056764,3,2,322070.0,7.0,1,151,1,0
2600,1,0,4,8,31513,1,1,1,29,269,2022,958,847000.0000000001,20.09,1199,86.63,115.0,5,16.0,2016.0,4,5,31513,329,1,1199,1,2022,13.649457154271039,10.35818717052199,7.090076835776092,4.473123405067759,3,0,137885.0,7.0,2,151,1,0
380,1,0,4,9,45939,1,1,1,8,63,2016,1547,755000.0,17.4,1497,117.6,145.0,5,15.0,2016.0,4,5,45939,276,1,1497,1,2016,13.534474352733596,10.73509147624309,7.311886164077165,4.775756486563625,3,1,217065.0,7.0,7,151,1,2
2628,1,0,4,3,40531,1,1,1,29,273,2020,1907,496000.0,19.01,1199,84.82,113.0,5,0.0,2016.0,4,5,40531,272,1,1199,1,2020,13.114333221834064,10.609847064568209,7.090076835776092,4.452252079563379,3,2,135487.0,7.0,12,151,1,2
5311,1,0,1,5,120000,1,3,3,17,126,2009,992,375000.0,13.6,2523,63.0,180.0,7,15.0,2009.0,1,7,120000,409,4,2523,1,2009,12.834683971615659,11.695255355062795,7.8336002236611035,4.1588830833596715,1,1,454140.0,14.0,1,151,0,2
2208,1,0,4,8,17663,0,1,1,20,183,2020,2061,1009000.0,18.76,1462,103.26,138.0,5,16.0,2016.0,4,5,17663,276,1,1462,0,2020,13.824471290415532,9.779283949076822,7.288244401020124,4.64688777933996,3,0,201756.0,7.0,2,151,1,2
773,1,0,4,3,77706,1,3,3,9,77,2013,1640,339000.0,18.9,1197,82.0,114.0,5,0.0,2016.0,4,5,77706,278,4,1197,1,2013,12.733758336210744,11.26070062238796,7.088408778675395,4.418840607796598,3,2,136458.0,7.0,97,151,1,2
2938,1,0,1,8,49000,0,1,1,0,10,2016,714,4900000.0,14.75,2967,245.0,600.0,7,19.0,2016.0,1,7,49000,272,1,2967,0,2016,15.404745967162468,10.799595985047786,7.995643604287271,5.5053315359323625,1,0,1780200.0,7.0,5,151,1,2
8339,1,0,1,8,60000,0,1,1,32,312,2019,977,6800000.0,17.2,1969,235.0,480.0,7,20.0,2016.0,1,7,60000,283,1,1969,0,2019,15.732433317205148,11.002116507732017,7.585788821732034,5.4638318050256105,3,0,945120.0,7.0,3,151,1,2
2961,1,0,1,9,35000,0,1,1,1,14,2018,675,3400000.0,20.37,1995,187.74,400.0,5,17.0,2016.0,1,5,35000,270,1,1995,0,2018,15.039286283703994,10.463131911491967,7.59890045687141,5.240370406593187,3,0,798000.0,7.0,10,151,1,0
4987,1,0,1,8,54000,0,1,1,11,96,2018,1421,5000000.0,16.38,1999,177.0,430.0,5,19.0,2016.0,1,5,54000,270,1,1999,0,2018,15.424948670398354,10.896757843893464,7.600902459542082,5.181783550292085,3,0,859570.0,7.0,4,151,1,2
3937,1,0,4,9,110000,1,1,1,8,68,2010,550,519000.00000000006,12.8,2354,177.6,222.0,5,16.0,2010.0,4,5,110000,318,1,2354,1,2010,13.159661088928443,11.608244735642321,7.764296006450518,5.185148668442398,1,0,522588.0,13.0,4,151,1,2
2935,1,0,1,8,135000,0,2,2,0,10,2013,647,2150000.0,12.07,2967,241.4,550.0,7,18.0,2016.0,1,7,135000,285,3,2967,0,2013,14.580978865220017,11.813037464800539,7.995643604287271,5.490589254195159,1,0,1631850.0,7.0,3,151,1,2
2827,1,0,1,9,80000,0,1,1,0,3,2012,512,1450000.0,17.11,1968,174.33,380.0,5,17.0,2016.0,1,5,80000,274,1,1968,0,2012,14.187074804051692,11.289794413577894,7.585281078639126,5.166669912482037,3,0,747840.0,7.0,2,151,1,2
2180,1,0,1,8,72020,1,1,1,20,178,2018,985,825000.0,23.65,1248,88.5,200.0,5,0.0,2016.0,1,5,72020,279,1,1248,1,2018,13.623139877437296,11.184713022138405,7.130098510125578,4.4942386252808095,3,2,249600.0,7.0,4,151,1,0
8049,1,0,1,5,98000,1,1,1,30,290,2017,561,1850000.0,13.68,2393,147.8,343.0,7,17.0,2016.0,1,7,98000,273,1,2393,1,2017,14.430696737594902,11.49273296168228,7.780720886117918,5.002603122398992,1,0,820799.0,7.0,3,151,1,2
5761,1,0,4,3,36385,1,0,0,20,154,2007,1290,165000.0,19.7,796,46.3,62.0,5,12.0,2016.0,4,5,36385,409,1,796,1,2007,12.013706813470414,10.50193936425675,6.680854678790215,3.856510295497887,2,1,49352.0,7.0,32,151,1,2
514,1,0,1,8,4259,1,1,1,9,71,2022,1405,1991000.0,20.4,1493,113.98,250.0,7,18.0,2016.0,1,7,4259,272,1,1493,1,2022,14.504148085306378,8.357024439263416,7.309212365692763,4.744758200195145,3,0,373250.0,7.0,1,151,1,0
2550,1,0,1,8,12925,0,1,1,29,256,2021,2002,1994000.0000000002,14.6,1956,167.67,350.0,5,18.0,2016.0,1,5,12925,274,1,1956,0,2021,14.505653731008309,9.46699606582284,7.579167967396076,5.127944143269923,3,0,684600.0,7.0,1,151,1,2
8256,1,0,4,8,27000,0,1,1,31,302,2022,334,1645000.0,17.88,1498,147.51,250.0,5,17.0,2016.0,4,5,27000,271,1,1498,0,2022,14.31325155008416,10.203629181337648,7.312553498102598,5.000652296042854,3,0,374500.0,7.0,2,151,1,2
2564,1,0,4,8,27425,1,2,2,29,265,2019,131,719000.0,17.0,1198,108.5,170.0,5,16.0,2016.0,4,5,27425,323,3,1198,1,2019,13.4856180275228,10.219246747559799,7.089243155027514,4.695924549256556,3,0,203660.0,7.0,7,151,1,2
